Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_337:0000555,PlntPW_PPDW_g,PW_g,Evaluation in Trials,After harvest,,BMS_22405,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000053,Plant pod weight,Agronomical traits,Weight of pods per plant.,,PlntPW,,Plant,Pod weight,,,CO_337:0000088,Pod weight per plant - Method,Measurement,Weighing pods DW per plant.,,,CO_337:0000089,g,Numerical,2,100,25000,,,,,,,,,,,
,CO_337:0000556,PlntSN_Ct_sd,SN_seeds_pl,Evaluation in Trials,Harvest,,BMS_22414,BMS,,,EN,Groundnut,CO_337:0000248,Plant seed number,Agronomical traits,Number of seeds per plant.,Seed per plant,PlntSN,,Plant,Seed number,,,CO_337:0000249,Plant seed number - Method,Counting,Count number of seeds per plant.,,,CO_337:0000250,seed,Numerical,,,,,,,,,,,,,,
,CO_337:0000557,PlntStW_PPDW_g,SW_g,Evaluation in Trials,After harvest,,BMS_22434,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000050,Plant stem weight,Agronomical traits,Weight of stems per plant.,Haulm weight,PlntStW,,Plant,Stem weight,,,CO_337:0000192,Stem weight per plant - Method,Measurement,Weighing of DW stems from a plant.,,,CO_337:0000089,g,Numerical,2,100,25000,,,,,,,,,,,
,CO_337:0000558,PlntSW_PPDW_g,SY_g_pl,Evaluation in Trials,After shelling,,BMS_22729,BMS,,,EN,Groundnut,CO_337:0000251,Plant seed weight,Agronomical traits,Weight of seeds per plant.,,PlntSW,,Plant,Seed weight,,,CO_337:0000252,Plant seed weighing - Method,Measurement,Weighing total seed (kernel) mass per plant after shelling.,,,CO_337:0000089,g,Numerical,2,100,25000,,,,,,,,,,,
,CO_337:0000559,PlntVig_E_1to5,Plant_vigor,Evaluation in Trials,Growing stage,,BMS_18080,BMS,,,EN,Groundnut,CO_337:0000254,Plant vigour,Agronomical traits,Assessment of plant growth to describe the capacity of plant to grow.,,PlntVig,,Plant,Vigour,,,CO_337:0000255,Plant vigour - Method,Estimation,Assessment of plant vigour to describe the capacity of plant to grow.,,,CO_337:0000256,1-5 scoring scale,Ordinal,1,,,,1= VP= very poor,2= P =poor,3= F= fair,4= G= good,5= VG= very good,,,,,
,CO_337:0000560,Prot_pct,"PROT_pct, PROT",Evaluation in Trials,After shelling,,BMS_22477,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000014,Seed protein content,Quality traits,Protein content of seeds.,,Prot,,Seed,Protein content,,,CO_337:0000124,Seed Protein content - Method,Measurement,Proximate analysis.,,,CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000561,PSN_Ct_1to3,"SPP_1_3, SPP",Evaluation in Trials,After shelling,,BMS_22495,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000027,Pod seed number,Agronomical traits,Number of seeds per pod.,Seed per pod,PSN,,Pod,Seed number,,,CO_337:0000084,Pod seed number - Method,Counting,Count number of seeds per pod.,,,CO_337:0000085,1-3 Seed per pod score,Ordinal,1,,,,1= 2-1,2= 2-1-3,3= 2-3-4-1,,,,,,,
,CO_337:0000562,PSz_E_1to5,"PS_1_5, PS",Evaluation in Trials,Harvest,,BMS_22481,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000028,Pod size,Agronomical traits,Length of pod.,,PSz,,Pod,Size,,,CO_337:0000144,Pod size - Method,Estimation,Pod size assessment.,,,CO_337:0000145,1-5 Pod size score,Ordinal,1,,,,1= S= Small,2= M= Medium,3= ML= Medium Large,4= L= Large,5= VL= Very Large,,,,,
,CO_337:0000563,PSz_E_cm,"PS_cm, PS",Evaluation in Trials,Harvest,,BMS_22573,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000028,Pod size,Agronomical traits,Length of pod.,,PSz,,Pod,Size,,,CO_337:0000210,Pod size measurement- Method,Measurement,Measuring length of pod.,,,CO_337:0000173,cm,Numerical,2,0,1,,,,,,,,,,,
,CO_337:0000564,PY_Calc_gm2,"PY_g_m2, PY",Evaluation in Trials,Maturity,,BMS_22576,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000005,Pod yield,Agronomical traits,Weight of pods per unit area or plot.,,PY,,Pod,Yield,,,CO_337:0000268,Pod yield g/m2 calculation - Method,Computation,Calculation of total pods mass per area.,,,CO_337:0000209,g/m2,Numerical,0,,,,,,,,,,,,,
,CO_337:0000565,PY_Calc_kgha,PY_kg_ha,Evaluation in Trials,Maturity,,BMS_22722,BMS,,,EN,Groundnut,CO_337:0000005,Pod yield,Agronomical traits,Weight of pods per unit area or plot.,,PY,,Pod,Yield,,,CO_337:0000269,Pod yield kg/ha calculation - Method,Computation,Calculation of total pods mass per area.,,,CO_337:0000271,kg/ha,Numerical,0,,,,,,,,,,,,,
,CO_337:0000566,PY_Calc_tha,PY_t_ha,Evaluation in Trials,Maturity,,BMS_22723,BMS,,,EN,Groundnut,CO_337:0000005,Pod yield,Agronomical traits,Weight of pods per unit area or plot.,,PY,,Pod,Yield,,,CO_337:0000270,Pod yield t/ha calculation - Method,Computation,Calculation of total pods mass per area.,,,CO_337:0000272,t/ha,Numerical,3,,,,,,,,,,,,,
,CO_337:0000567,PY_M_gPlnt,PY_g_pl,Evaluation in Trials,Maturity,,BMS_22505,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000005,Pod yield,Agronomical traits,Weight of pods per unit area or plot.,,PY,,Pod,Yield,,,CO_337:0000076,Pod yield weighing - Method,Measurement,Weighing total pods mass per harvested plot or plant.,,,CO_337:0000131,g/plant,Numerical,1,0,200,,,,,,,,,,,
,CO_337:0000568,PY_M_gPlot,PY_g_plot,Evaluation in Trials,Maturity,,BMS_22483,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000005,Pod yield,Agronomical traits,Weight of pods per unit area or plot.,,PY,,Pod,Yield,,,CO_337:0000076,Pod yield weighing - Method,Measurement,Weighing total pods mass per harvested plot or plant.,,,CO_337:0000077,g/plot,Numerical,0,,,,,,,,,,,,,
,CO_337:0000569,R_E_1to3,R_1_3,Characterization,Harvest,,BMS_22485,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000032,Pod ridge,Morphological traits,Texture of each seed in pod.,,R,,Pod,Ridge,,,CO_337:0000114,Pod ridge - Method,Estimation,Pod ridge assessment.,,,CO_337:0000115,1-3 Pod ridge score,Ordinal,1,,,,1= A= Absent,2= M= Moderate,3= P= Prominent,,,,,,,
,CO_337:0000570,RBM_M_g,"RBM_g, RBM",Evaluation in Trials,After harvest,,BMS_22577,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000042,Root biomass,Agronomical traits,Root dry weight of a sample.,,RBM,,Root,Biomass,,,CO_337:0000178,Root biomass - Method,Measurement,Measuring total roots weight.,,,CO_337:0000089,g,Numerical,2,100,25000,,,,,,,,,,,
,CO_337:0000571,RD_M_cm,"RD_cm, RD",Evaluation in Trials,After harvest,,BMS_22673,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000041,Root depth,Morphological traits,Maximum rooting depth.,,RD,,Root,Rooting depth,,,CO_337:0000176,Rooting depth - Method,Measurement,Measuring length of tap root.,,,CO_337:0000173,cm,Numerical,2,0,1,,,,,,,,,,,
,CO_337:0000572,RDM_M_cm,"RDM_cm, RDM",Evaluation in Trials,After harvest,,BMS_22675,ICRISAT/ISRA/DARS,,26-Aug-2010,EN,Groundnut,CO_337:0000044,Root diameter,Morphological traits,Root diameter.,,RDM,,Root,Diameter,,,CO_337:0000182,Root diameter - Method,Measurement,Measuring root diameter.,,,CO_337:0000173,cm,Numerical,2,0,1,,,,,,,,,,,
,CO_337:0000573,RL_1_4,RL_1_4,Characterization,Harvest,,BMS_22486,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000031,Pod reticulation,Morphological traits,"Reticulation (venation, ribbing, ridging) on the shell of the pod",,RL,,Pod,Reticulation,,,CO_337:0000112,Pod reticulation - Method,Estimation,Pod reticulation assessment.,,"Pittman RN, (1995) United States Peanut Descriptors.",CO_337:0000113,1-4 Pod reticulation score,Ordinal,1,,,,1= Sm= Smooth,2= SI= Slight,3= M= Moderate,4= P= Prominent,,,,,,
,CO_337:0000574,RL_Total_m,TRL,Evaluation in Trials,After harvest,,BMS_22683,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000043,Root length,Morphological traits,Root length of a sample.,,RL,,Root,Length,,,CO_337:0000180,Total root length - Method,Measurement,Measuring the total length of the root in the plant or sample.,,,CO_337:0000181,m,Numerical,1,0,2,,,,,,,,,,,
,CO_337:0000575,RSR_ratio,"RSR_ratio, RSR",Evaluation in Trials,After harvest,,BMS_22578,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000045,Root to Shoot Ratio,Agronomical traits,Root/shoot dry weight ratio.,,RSR,,Plant,Root to Shoot Ratio,,,CO_337:0000184,Root to shoot ratio - Method,Computation,Ratio of the weight of the above ground biomass to that of the below ground biomass,,,CO_337:0000149,ratio,Numerical,2,0,1,,,,,,,,,,,
,CO_337:0000576,Rust_E_1to9,RUST_1_9,Evaluation in Trials,Growing stage,,BMS_22413,BMS,,,EN,Groundnut,CO_337:0000257,Rust severity,Biotic Stress traits,Rust disease severity caused by Puccinia arachidis.,,Rust,,Plant,Rust severity,,,CO_337:0000258,Rust severity - Method,Estimation,Assessment of rust severity.,,,CO_337:0000241,1-9 Disease score,Ordinal,1,,,,1= Very highly resistant (immune),2= Highly resistant,3= Moderately resistant,4= Slightly resistant,5= Intermediate,6= Slightly susceptible,7= Moderately susceptible,8= Highly susceptible,9= Very highly susceptible (dead),
,CO_337:0000577,SAU_E_1to3,"SAU_1_3, SAU",Evaluation in Trials,After shelling,,BMS_22487,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000012,Seed appearance and uniformity,Morphological traits,Appearance of seeds and their uniformity.,,SAU,,Seed,Appearance and uniformity,,,CO_337:0000082,Seed appearance and uniformity - Method,Estimation,Seed appearance and uniformity assessment.,,,CO_337:0000083,1-3 Seed appearance score,Ordinal,1,,,,1= excellent and uniform,2= poor appearance and poor uniformity,3= wrinkle appearance,,,,,,,
,CO_337:0000578,SC_E_1to6,"SC_1_6, SC",Characterization,After shelling,,BMS_22488,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000034,Seed color,Morphological traits,A qualitative trait indicating seed coat color.,,SC,,Seed,Color,,,CO_337:0000116,Seed color - Method,Estimation,Seed color assessment.,,"Pittman RN, (1995) United States Peanut Descriptors.",CO_337:0000117,1-6 Seed color score,Nominal,0,,,,1= T= Tan,2= PT= Pale Tan,3= RT= Rose Tan,4= P= Purple,5= R= Red,6= V= Variegated,,,,
,CO_337:0000579,SH_Calc_pct,"SH_pct, SH",Evaluation in Trials,After shelling,,BMS_22489,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000009,Shelling ratio,Agronomical traits,Proportion of kernel weight to total pod weight.,,SH,,Pod,Shelling ratio,,,CO_337:0000078,Pod shelling ratio - Method,Computation,Proportion of kernel weight to total pod weight expressed as a %,,,CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000580,SLA_Calc_cm2g,SLA,Evaluation in Trials,Growing stage,,BMS_22417,ICRISAT/ISRA/DARS,,26-August-2010,EN,Groundnut,CO_337:0000049,Specific leaf area,Physiological traits,Specific leaf area as leaf area/leaf weight ratio.,,SLA,,Plant,Specific leaf area,,,CO_337:0000190,Specific Leaf Area - Method -Pretreatment,Computation,Calculation of specific leaf area as the leaf weight/leaf area ratio.,,,CO_337:0000191,cm2/g,Numerical,2,0,200,,,,,,,,,,,
,CO_337:0000581,SLA_Calc_cm2g_Tharv,"SLAH_cm2_g, SLAH",Evaluation in Trials,Harvest,,BMS_22418,BMS,,,EN,Groundnut,CO_337:0000049,Specific leaf area,Physiological traits,Specific leaf area as leaf area/leaf weight ratio.,,SLA,,Plant,Specific leaf area,,,CO_337:0000190,Specific Leaf Area - Method -Pretreatment,Computation,Calculation of specific leaf area as the leaf weight/leaf area ratio.,,,CO_337:0000191,cm2/g,Numerical,2,0,200,,,,,,,,,,,
,CO_337:0000582,SLAP_Calc_cm2_Tptreat,SLAP_cm2_g,Evaluation in Trials,Growing stage,,BMS_22419,BMS,,,EN,Groundnut,CO_337:0000049,Specific leaf area,Physiological traits,Specific leaf area as leaf area/leaf weight ratio.,,SLA,,Plant,Specific leaf area,,,CO_337:0000190,Specific Leaf Area - Method -Pretreatment,Computation,Calculation of specific leaf area as the leaf weight/leaf area ratio.,,,CO_337:0000191,cm2/g,Numerical,2,0,200,,,,,,,,,,,
,CO_337:0000583,SM_Calc_pct,"SM_pct, SM",Evaluation in Trials,After shelling,,BMS_22490,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000010,Seed sound mature proportion,Quality traits,Proportion of mature seed to total seed weight.,,SM,,Seed,Sound mature proportion,,,CO_337:0000166,Seed sound mature proportion - Method,Computation,Proportion of mature seed to total seed weight,,,CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000584,SPAD7_CCI,SPAD7,Evaluation in Trials,Growing stage,Obsolete,,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000064,SPAD after 7days under stress,Physiological traits,A qualitative measurement of leaf chlorophyll content after 7 days under stress.,,SPAD7,,Leaf,Chlorophyll content,Obsolete,,CO_337:0000160,SPAD after 7days under stress - Method,Measurement,"SCMR (SPAD (Soil Plant Analytical Development) Chlorophyll Meter Readings). Unitless measurement, averaged over 4 leaflets of the most fully expanded leaf in the main stem, taken on the drought set of plants 7 days after imposing the stress",,,CO_337:0000159,CCI,Numerical,1,0,60,,,,,,,,,,,
,CO_337:0000585,SPADH_CCI,SPADH,Evaluation in Trials,Harvest,Obsolete,,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000065,SPAD at harvest (10d),Physiological traits,A qualitative measurement of leaf chlorophyll content at harvest.,,SPADH,,Leaf,Chlorophyll content,Obsolete,,CO_337:0000162,SPAD at harvest (10d) - Method,Measurement,"SCMR (SPAD (Soil Plant Analytical Development) Chlorophyll Meter Readings). Unitless measurement, averaged over 4 leaflets of the most fully expanded leaf in the main stem, taken on the drought set of plants 10 days after imposing the stress and corresponding to harvest time",,,CO_337:0000159,CCI,Numerical,1,0,60,,,,,,,,,,,
,CO_337:0000586,SPADS_CCI,SPADS,Evaluation in Trials,Growing stage,Obsolete,,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000063,SPAD at the start of stress,Physiological traits,A qualitative measurement of leaf chlorophyll content.,,SPADS,,Leaf,Chlorophyll content,Obsolete,,CO_337:0000158,SPAD at the start of stress - Method,Measurement,"SCMR (SPAD (Soil lant Analytical Development) Chlorophyll Meter Readings). Unitless measurement, averaged over 4 leaflets of the most fully expanded leaf in the main stem, taken on the drought set of plants at the time of imposing the stress",,,CO_337:0000159,CCI,Numerical,1,0,60,,,,,,,,,,,
,CO_337:0000587,SSp_E_1to3,SSp_1_3,Characterization,After shelling,,BMS_22690,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000036,Seed shape,Morphological traits,A qualitative trait indicating seed shape.,,SSp,,Seed,Shape,,,CO_337:0000168,Seed shape - Method,Estimation,Seed shape assessment.,,,CO_337:0000169,1-3 Seed shape score,Nominal,0,,,,1= R= Round,2= F= Flat,3= E= Elongated,,,,,,,
,CO_337:0000588,SSz_E_1to3,"SS_1_3, SS",Characterization,After shelling,,BMS_22496,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000035,Seed size,Morphological traits,A trait indicating seed size.,,SSz,,Seed,Size,,,CO_337:0000118,Seed size - Method,Estimation,Seed size assessment.,,,CO_337:0000119,1-3 Seed size score,Ordinal,1,,,,1= S= Small,2= M= Medium,3= ML= Medium Large,,,,,,,
,CO_337:0000589,ST_E_1to4,"ST_1_4, ST",Characterization,Harvest,,BMS_22497,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000033,Pod shell thickness,Morphological traits,A quantitative measurement of pod thickness.,,ST,,Pod,Shell thickness,,,CO_337:0000142,Pod shell thickness - Method,Estimation,Pod shell thickness assessment.,,,CO_337:0000143,1-4 Pod shell thickness score,Ordinal,1,,,,1= T= Thin,2= M= Medium,3= Tk= Thick,4= VTk= Very Thick,,,,,,
,CO_337:0000590,StPig_E_1to4,SP_1_4,Evaluation in Trials,Growing stage,,BMS_22491,BMS,,,EN,Groundnut,CO_337:0000017,Stem pigmentation,Morphological traits,A qualitative trait indicating the extent of anthocyanin pigmentation in the stem.,Haulm pigmentation,StPig,SP,Stem,Pigmentation,,,CO_337:0000098,Stem pigmentation - Method,Estimation,Stem pigmentation assessment.,,,CO_337:0000283,1-4 Stem pigmentation score,Nominal,0,,,,1= green,2= purple,3= mixed,4= other,,,,,,
,CO_337:0000591,StPig_E_text,"SP_text, SP",Evaluation in Trials,Growing stage,,BMS_22793,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000017,Stem pigmentation,Morphological traits,A qualitative trait indicating the extent of anthocyanin pigmentation in the stem.,Haulm pigmentation,StPig,SP,Stem,Pigmentation,,,CO_337:0000098,Stem pigmentation - Method,Estimation,Stem pigmentation assessment.,,,CO_337:0000099,Stem pigmentation text,Text,,,,,,,,,,,,,,
,CO_337:0000592,StR_Calc_pct,SR_pct,Evaluation in Trials,Growing stage,,BMS_22767,BMS,,,EN,Groundnut,CO_337:0000260,Stem rot incidence,Biotic Stress traits,Stem rot incidence caused by agent Sclerotium rolfsii .,,StR,,Plant,Stem rot incidence,,,CO_337:0000261,Stem rot incidence calculation - Method,Computation,Calculation of incidence as the percentage of dead plants.,,,CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000593,StR_Ct_Plnt,SR_dead_pl,Evaluation in Trials,Growing stage,,BMS_22766,BMS,,,EN,Groundnut,CO_337:0000260,Stem rot incidence,Biotic Stress traits,Stem rot incidence caused by agent Sclerotium rolfsii .,,StR,,Plant,Stem rot incidence,,,CO_337:0000264,Stem rot counting - Method,Counting,Count number of dead/affected plants.,,,CO_337:0000217,plant,Numerical,,,,,,,,,,,,,,
,CO_337:0000594,SW_ M_g100sd,"HSW, HSWG, HSWG_g",Evaluation in Trials,After shelling,,BMS_22467,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000011,Seed weight,Agronomical traits,Weight of seed.,,SW,,Seed,Weight,,,CO_337:0000080,100 seed weight - Method,Measurement,Weighing of hundred kernels (seeds).,,,CO_337:0000081,g/100seed,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000595,SY_Calc_gm2,SY_g_m2,Evaluation in Trials,After shelling,,BMS_22728,BMS,,,EN,Groundnut,CO_337:0000068,Seed yield,Agronomical traits,Weight of seeds per unit area or plot.,Kernel yield,SY,,Seed,Yield,,,CO_337:0000273,Seed yield g/m2 calculation - Method,Computation,Total seed (kernel) mass calculated as per unit area after shelling.,,,CO_337:0000209,g/m2,Numerical,0,,,,,,,,,,,,,
,CO_337:0000596,SY_Calc_kgha,SY_kg_ha,Evaluation in Trials,After shelling,,BMS_22731,BMS,,,EN,Groundnut,CO_337:0000068,Seed yield,Agronomical traits,Weight of seeds per unit area or plot.,Kernel yield,SY,,Seed,Yield,,,CO_337:0000274,Seed yield kg/ha calculation - Method,Computation,Total seed (kernel) mass calculated as per unit area after shelling.,,,CO_337:0000271,kg/ha,Numerical,0,,,,,,,,,,,,,
,CO_337:0000597,SY_Calc_tha,SY_t_ha,Evaluation in Trials,After shelling,,BMS_22732,BMS,,,EN,Groundnut,CO_337:0000068,Seed yield,Agronomical traits,Weight of seeds per unit area or plot.,Kernel yield,SY,,Seed,Yield,,,CO_337:0000275,Seed yield t/ha calculation - Method,Computation,Total seed (kernel) mass calculated as per unit area after shelling.,,,CO_337:0000272,t/ha,Numerical,3,,,,,,,,,,,,,
,CO_337:0000598,SY_M_gPlot,"SY_g_plot, SY",Evaluation in Trials,After shelling,,BMS_22730,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000068,Seed yield,Agronomical traits,Weight of seeds per unit area or plot.,Kernel yield,SY,,Seed,Yield,,,CO_337:0000126,Seed yield weighing - Method,Measurement,Weighing total seed (kernel) mass per plot after shelling.,,,CO_337:0000077,g/plot,Numerical,0,,,,,,,,,,,,,
,CO_337:0000599,TE_Calc_gkgH2O,"TE, TE_g_kg_water",Evaluation in Trials,Growing stage,,BMS_22437,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000062,Transpiration efficiency,Physiological traits,The amount of water used for the amount of biomass production.,,TE,,Plant,Transpiration efficiency,,,CO_337:0000156,Transpiration efficiency - Method,Computation,"TE (transpiration efficiency, in grams of biomass produced per kilogram of water transpired), computed as the ratio between the biomass increase during the experiment period (biomass at final harvest minus biomass of pre-treatment set), divided by the cumulated transpiration during the period.",,,CO_337:0000157,g/kg water,Numerical,0,0,5,,,,,,,,,,,
,CO_337:0000600,TP_M_g,"TP, TP_g",Evaluation in Trials,Growing stage,,BMS_22439,ICRISAT/ISRA/DARS,,,EN,Groundnut,CO_337:0000061,Transpiration,Physiological traits,The amount of water transpired by leaf stomata.,,TP,,Plant,Transpiration,,,CO_337:0000154,Transpiration - Method,Measurement,"Cumulated transpiration over the entire experimental period, i.e. from stress imposition to harvest. Transpiration data obtained from weighing pots on regular basis (see protocol), and taking into account possible water additions to the pots.",,,CO_337:0000089,g,Numerical,2,100,25000,,,,,,,,,,,
,CO_337:0000614,Alf_sv_calc,,Evaluation in Trials,Growing,,,Iowa State University,Ethalinda Cannon,31/01/2030,EN,Groundnut,CO_337:0000612,Aflatoxin,Biotic Stress traits,Effect of infection by Aspergillus flavus and/or Aspergillus parasiticus.,,Afl,,Plant,Severity of Aflatoxin,,,CO_337:0000613,Relative toxin contamination - Method,Computation,Entry mean PAC / Test mean PAC (PAC=Preharvest Aflatoxin Contamination),,"C. Corley Holbrook, B.Z. Guo, D.M. Wilson, and P. Timper., 2009 The U.S. Breeding Program to Develop Peanut with Drought Tolerance and Reduced Aflatoxin Contamination. Peanut Science 36:50?53.",CO_337:0000148,ratio,Numerical,2,,,,,,,,,,,,,
,CO_337:0000618,Axf_on_1to3,,Evaluation in Trials,Growing,,,Iowa State University,Ethalinda Cannon,31/01/2032,EN,Groundnut,CO_337:0000615,Axis flowers,Morphological traits,Flowers on main axis at 60 - 90 days,,Axf,,Flowers,On main axis,,,CO_337:0000616,1-3 Axis flowers - Method,Estimation,Assessment of axis flowers on the main axis,,"Pittman RN, (1995) United States Peanut Descriptors.",CO_337:0000617,1-3 Axis flowers - scale,Ordinal,,1,3,,1 = No,2 = Yes,3 = Mixed,,,,,,,
,CO_337:0000620,CH_40-60days,,Evaluation in Trials,Growing,,,USDA-ARS,Scott Kalberer,31/01/2027,EN,Groundnut,CO_337:0000039,Canopy height,Agronomical traits,Height of the canopy.,"Plant Height, Main stem height",CH,,Canopy,Height,,,CO_337:0000619,Canopy height - Method - 40 to 60 days after planting,Measurement,Height of the main stem measured 40-60 days after planting.,,"Genetic Mapping of Resistance to Meloidogyne arenaria in Arachis stenosperma: A New Source of Nematode Resistance for Peanut. Leal-Bertioli SCM, Moretzsohn MC, Roberts PA, Ballen-Taborda C, Borba TCO, Valdisser PA, Vianello RP, Araujo ACG, Guimaraes PM, Bertioli DJ. 2016. G3:Genes, Genomes, Genetics. 6(2):377-390.",CO_337:0000173,cm,Numerical,2,0,1,,,,,,,,,,,
,CO_337:0000623,CG_E_US,,Characterization,Harvest,,,Iowa State University,Ethalinda Cannon,31/01/2026,EN,Groundnut,CO_337:0000038,Cultivar group,Morphological traits,A classification of varieties of groundnut.,,CG,,Plant,Cultivar Group,,,CO_337:0000621,1-5 US market type - Method,Estimation,Cultivar group assessment by US market classes,,"Pittman RN, (1995) United States Peanut Descriptors.",CO_337:0000622,1-5 US market type score,Ordinal,,1,5,,1 = Spanish,2 = Valencia,3 = Runner,4 = Virginia,5 = Mixed,,,,,
,CO_337:0000626,PM_PmPerc_pct,,Evaluation in Trials,Harvest,,,USDA-ARS,Scott Kalberer,15/04/2018,EN,Groundnut,CO_337:0000624,Determinacy of pod maturity,Agronomical traits,The determinacy of pod maturity. Trait may be measured by the proportion of pods at harvest that are mature.,,PM,,Pod,mature/immature pod ratio,,,CO_337:0000625,Percentage of mature pods - Method,Measurement,Percentage of pods mature at harvest,,"Selvaraj MG, Narayana M, Schubert AM, Ayers JL, Baring MR, Burow MD. (2009). Identification of QTLs for pod and kernel traits in cultivated peanut by bulked segregant analysis. Electronic Journal of Biotechnology. 12:2 E13",CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000629,Flw_P_1to3,,Evaluation in Trials,Flowering,,,Iowa State University,Ethalinda Cannon,31/01/2023,EN,Groundnut,CO_337:0000002,Flowering time,Agronomical traits,Flowering time usually recorded as days from sowing or date.,,Flw,,Plant,Flowering time,,,CO_337:0000627,Flowers at 60-90 days,Counting,Determine if flowers exist on main stem between 60 and 90 days,,"Pittman RN, (1995) United States Peanut Descriptors.",CO_337:0000628,1-3 flower emergence scale,Ordinal,,1,3,,1 = no flowers,2 = flowers present,3 = mixed,,,,,,,
,CO_337:0000631,GB_adt_pct,,Evaluation in Trials,Growing,,,USDA-ARS,Scott Kalberer,15/04/2018,EN,Groundnut,CO_337:0000601,Groundnut bruchid,Biotic Stress traits,"The reaction of the plant to Caryedon serratus activity and/or traits that affect the biology of the Coleopteran insect in the presence of the plant. Caryedon serratus is commonly known as the groundnut bruchid, groundnut borer, and groundnut seed beetle.",,GB,,Plant,Severity of buchid damage,,,CO_337:0000630,Percent adult emergence - Method,Measurement,"Percentage of eggs laid on pods from which Groundnut bruchids successfully hatched, pupated, and emerged as adults.",,"Mondal S, Hadapad AB, Hande PA, Badigannavar AM. (2014). Identification of quantitative trait loci for bruchid (Caryedon serratus Olivier) resistance components in cultivated groundnut (Arachis hypogaea L.). Molecular Breeding. 33:4 961-973",CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
,CO_337:0000633,B_PlLoss_pct,,Evaluation in Trials,Growing,,,USDA-ARS,Scott Kalberer,15/04/2018,EN,Groundnut,CO_337:0000601,Groundnut bruchid,Biotic Stress traits,"The reaction of the plant to Caryedon serratus activity and/or traits that affect the biology of the Coleopteran insect in the presence of the plant. Caryedon serratus is commonly known as the groundnut bruchid, groundnut borer, and groundnut seed beetle.",,GB,,Plant,Severity of buchid damage,,,CO_337:0000632,Percent pod weight loss - Method,Measurement,Percent of initial weight of a twenty pod sample lost after infestation by Groundnut bruchids.,,"Mondal S, Hadapad AB, Hande PA, Badigannavar AM. (2014). Identification of quantitative trait loci for bruchid (Caryedon serratus Olivier) resistance components in cultivated groundnut (Arachis hypogaea L.). Molecular Breeding. 33:4 961-973",CO_337:0000079,%,Numerical,1,1,100,,,,,,,,,,,
